ZIP,CENSUS_REGION,STATE_NAME,CITY_NAME,STATE,LAT,LONG,COUNTY
76377,South,Texas,PETROLIA,TX,34.027331,98.269223,CLAY
76379,South,Texas,SCOTLAND,TX,33.653486,98.464983,ARCHER
76380,South,Texas,SEYMOUR,TX,33.591445,99.258727,BAYLOR
76384,South,Texas,VERNON,TX,34.149135,99.30301,WILBARGER
76385,South,Texas,VERNON,TX,34.154444,99.264722,WILBARGER
76388,South,Texas,WEINERT,TX,33.324872,99.666431,HASKELL
76389,South,Texas,WINDTHORST,TX,33.57957,98.437589,ARCHER
76401,South,Texas,STEPHENVILLE,TX,32.221372,98.222407,ERATH
76402,South,Texas,STEPHENVILLE,TX,32.220556,98.201944,ERATH
76424,South,Texas,BRECKENRIDGE,TX,32.753166,98.909882,STEPHENS
76426,South,Texas,BRIDGEPORT,TX,33.187027,97.78098,WISE
76427,South,Texas,BRYSON,TX,33.15947,98.370256,JACK
76429,South,Texas,CADDO,TX,32.688617,98.658983,STEPHENS
76430,South,Texas,ALBANY,TX,32.719005,99.319581,SHACKELFORD
76431,South,Texas,CHICO,TX,33.319315,97.803133,WISE
76432,South,Texas,BLANKET,TX,31.78819,98.831089,BROWN
76433,South,Texas,BLUFF DALE,TX,32.401791,98.163775,ERATH
76435,South,Texas,CARBON,TX,32.270125,98.83479,EASTLAND
76436,South,Texas,CARLTON,TX,31.911438,98.152519,HAMILTON
76437,South,Texas,CISCO,TX,32.380043,98.986507,EASTLAND
76439,South,Texas,DENNIS,TX,32.618611,97.926389,PARKER
76442,South,Texas,COMANCHE,TX,31.911637,98.608227,COMANCHE
76443,South,Texas,CROSS PLAINS,TX,32.148159,99.18718,CALLAHAN
76444,South,Texas,DE LEON,TX,32.108742,98.54894,COMANCHE
76445,South,Texas,DESDEMONA,TX,32.281877,98.567327,EASTLAND
76446,South,Texas,DUBLIN,TX,32.090873,98.345469,ERATH
76448,South,Texas,EASTLAND,TX,32.399418,98.807101,EASTLAND
76449,South,Texas,GRAFORD,TX,32.924192,98.337002,PALO PINTO
76450,South,Texas,GRAHAM,TX,33.099283,98.583212,YOUNG
76452,South,Texas,ENERGY,TX,31.762778,98.368889,COMANCHE
76453,South,Texas,GORDON,TX,32.547828,98.363211,PALO PINTO
76454,South,Texas,GORMAN,TX,32.223441,98.683408,EASTLAND
76455,South,Texas,GUSTINE,TX,31.872448,98.383488,COMANCHE
76457,South,Texas,HICO,TX,31.959718,98.024933,HAMILTON
76458,South,Texas,JACKSBORO,TX,33.234655,98.168138,JACK
76459,South,Texas,JERMYN,TX,33.263554,98.393149,JACK
76460,South,Texas,LOVING,TX,33.26886,98.50237,YOUNG
76461,South,Texas,LINGLEVILLE,TX,32.244444,98.377222,ERATH
76462,South,Texas,LIPAN,TX,32.507218,97.953614,HOOD
76463,South,Texas,MINGUS,TX,32.562665,98.426262,PALO PINTO
76464,South,Texas,MORAN,TX,32.554909,99.165567,SHACKELFORD
76465,South,Texas,MORGAN MILL,TX,32.388056,98.166944,ERATH
76466,South,Texas,OLDEN,TX,32.418889,98.750556,EASTLAND
76467,South,Texas,PALUXY,TX,32.270556,97.907222,HOOD
76468,South,Texas,PROCTOR,TX,31.987222,98.429444,COMANCHE
76469,South,Texas,PUTNAM,TX,32.370833,99.192222,CALLAHAN
76470,South,Texas,RANGER,TX,32.46809,98.674659,EASTLAND
76471,South,Texas,RISING STAR,TX,32.127986,98.985852,EASTLAND
76472,South,Texas,SANTO,TX,32.597935,98.179675,PALO PINTO
76474,South,Texas,SIDNEY,TX,31.932031,98.767995,COMANCHE
76475,South,Texas,STRAWN,TX,32.5945,98.499467,PALO PINTO
76476,South,Texas,TOLAR,TX,32.377246,97.880208,HOOD
76481,South,Texas,SOUTH BEND,TX,32.959722,98.765,YOUNG
76483,South,Texas,THROCKMORTON,TX,33.179446,99.183812,THROCKMORTON
76484,South,Texas,PALO PINTO,TX,32.725315,98.270262,PALO PINTO
76485,South,Texas,PEASTER,TX,32.871944,97.866389,PARKER
76486,South,Texas,PERRIN,TX,33.058453,98.044006,JACK
76487,South,Texas,POOLVILLE,TX,32.968023,97.847229,PARKER
76490,South,Texas,WHITT,TX,32.955459,98.021008,PARKER
76491,South,Texas,WOODSON,TX,33.301972,99.015953,THROCKMORTON
76501,South,Texas,TEMPLE,TX,31.089518,97.334264,BELL
76502,South,Texas,TEMPLE,TX,31.071004,97.389781,BELL
76503,South,Texas,TEMPLE,TX,31.1006,97.3391,BELL
76504,South,Texas,TEMPLE,TX,31.091742,97.364764,BELL
76505,South,Texas,TEMPLE,TX,31.0183,97.3279,BELL
76508,South,Texas,TEMPLE,TX,31.1006,97.3391,BELL
76511,South,Texas,BARTLETT,TX,30.799056,97.426302,BELL
76513,South,Texas,BELTON,TX,31.072298,97.472025,BELL
76518,South,Texas,BUCKHOLTS,TX,30.885756,97.124135,MILAM
76519,South,Texas,BURLINGTON,TX,30.945691,96.885308,MILAM
76520,South,Texas,CAMERON,TX,30.852713,96.976562,MILAM
76522,South,Texas,COPPERAS COVE,TX,31.125799,97.912132,CORYELL
76523,South,Texas,DAVILLA,TX,30.767471,97.200865,MILAM
76524,South,Texas,EDDY,TX,31.326724,97.270926,MCLENNAN
76525,South,Texas,EVANT,TX,31.403967,98.055175,CORYELL
76526,South,Texas,FLAT,TX,31.306475,97.589777,CORYELL
76527,South,Texas,FLORENCE,TX,30.78137,97.834423,WILLIAMSON
76528,South,Texas,GATESVILLE,TX,31.447646,97.724286,CORYELL
76530,South,Texas,GRANGER,TX,30.739813,97.445065,WILLIAMSON
76531,South,Texas,HAMILTON,TX,31.678116,98.113051,HAMILTON
76533,South,Texas,HEIDENHEIMER,TX,31.018056,97.3025,BELL
76534,South,Texas,HOLLAND,TX,30.879977,97.385695,BELL
76537,South,Texas,JARRELL,TX,30.748406,97.600833,WILLIAMSON
76538,South,Texas,JONESBORO,TX,31.599601,97.775155,CORYELL
76539,South,Texas,KEMPNER,TX,31.073051,97.972068,LAMPASAS
76540,South,Texas,KILLEEN,TX,31.117,97.7261,BELL
76541,South,Texas,KILLEEN,TX,31.116426,97.727808,BELL
76542,South,Texas,KILLEEN,TX,31.075056,97.746736,BELL
76543,South,Texas,KILLEEN,TX,31.100505,97.676864,BELL
76544,South,Texas,KILLEEN,TX,31.137953,97.776404,BELL
76545,South,Texas,KILLEEN,TX,31.1169,97.7275,BELL
76546,South,Texas,KILLEEN,TX,31.1169,97.7275,BELL
76547,South,Texas,KILLEEN,TX,31.1169,97.7275,BELL
76548,South,Texas,HARKER HEIGHTS,TX,31.0642,97.6521,BELL
76549,South,Texas,KILLEEN,TX,31.0839,97.7818,BELL
76550,South,Texas,LAMPASAS,TX,31.067957,98.183361,LAMPASAS
76554,South,Texas,LITTLE RIVER ACADEMY,TX,30.983889,97.351389,BELL
76556,South,Texas,MILANO,TX,30.736612,96.803477,MILAM
76557,South,Texas,MOODY,TX,31.253321,97.409957,MCLENNAN
76558,South,Texas,MOUND,TX,31.351667,97.637222,CORYELL
76559,South,Texas,NOLANVILLE,TX,31.083271,97.594109,BELL
76561,South,Texas,OGLESBY,TX,31.443767,97.550093,CORYELL
76564,South,Texas,PENDLETON,TX,31.195,97.348333,BELL
76565,South,Texas,POTTSVILLE,TX,31.68374,98.356077,HAMILTON
76566,South,Texas,PURMELA,TX,31.472647,97.888945,CORYELL
76567,South,Texas,ROCKDALE,TX,30.658282,97.0079,MILAM
76569,South,Texas,ROGERS,TX,30.955013,97.222793,BELL
76570,South,Texas,ROSEBUD,TX,31.092208,96.975455,FALLS
76571,South,Texas,SALADO,TX,30.949388,97.532999,BELL
76573,South,Texas,SCHWERTNER,TX,30.815278,97.513889,WILLIAMSON
76574,South,Texas,TAYLOR,TX,30.58071,97.440103,WILLIAMSON
76577,South,Texas,THORNDALE,TX,30.608237,97.176446,MILAM
76578,South,Texas,THRALL,TX,30.591981,97.289261,WILLIAMSON
76579,South,Texas,TROY,TX,31.175855,97.285205,BELL
76596,South,Texas,GATESVILLE,TX,31.4338,97.7471,CORYELL
76597,South,Texas,GATESVILLE,TX,31.4341,97.7479,CORYELL
76598,South,Texas,GATESVILLE,TX,31.4737,97.7375,CORYELL
76599,South,Texas,GATESVILLE,TX,31.4706,97.739,CORYELL
76621,South,Texas,ABBOTT,TX,31.891642,97.067146,HILL
76622,South,Texas,AQUILLA,TX,31.858882,97.22577,HILL
76623,South,Texas,AVALON,TX,32.205278,96.789722,ELLIS
76624,South,Texas,AXTELL,TX,31.660966,96.988178,MCLENNAN
76626,South,Texas,BLOOMING GROVE,TX,32.075839,96.700991,NAVARRO
76627,South,Texas,BLUM,TX,32.105183,97.365183,HILL
76628,South,Texas,BRANDON,TX,32.045556,96.960278,HILL
76629,South,Texas,BREMOND,TX,31.156007,96.669744,ROBERTSON
76630,South,Texas,BRUCEVILLE,TX,31.326708,97.234244,MCLENNAN
76631,South,Texas,BYNUM,TX,31.990668,96.983702,HILL
76632,South,Texas,CHILTON,TX,31.310018,97.09002,FALLS
76633,South,Texas,CHINA SPRING,TX,31.667266,97.300221,MCLENNAN
76634,South,Texas,CLIFTON,TX,31.799689,97.515282,BOSQUE
76635,South,Texas,COOLIDGE,TX,31.743804,96.657744,LIMESTONE
76636,South,Texas,COVINGTON,TX,32.159538,97.259091,HILL
76637,South,Texas,CRANFILLS GAP,TX,31.781071,97.78537,BOSQUE
76638,South,Texas,CRAWFORD,TX,31.559765,97.389992,MCLENNAN
76639,South,Texas,DAWSON,TX,31.897429,96.708483,NAVARRO
76640,South,Texas,ELM MOTT,TX,31.672547,97.113838,MCLENNAN
76641,South,Texas,FROST,TX,32.027545,96.768437,NAVARRO
76642,South,Texas,GROESBECK,TX,31.535667,96.523381,LIMESTONE
76643,South,Texas,HEWITT,TX,31.458166,97.196556,MCLENNAN
76644,South,Texas,LAGUNA PARK,TX,31.859167,97.379444,BOSQUE
76645,South,Texas,HILLSBORO,TX,32.014942,97.119791,HILL
76648,South,Texas,HUBBARD,TX,31.843559,96.80001,HILL
76649,South,Texas,IREDELL,TX,31.972197,97.879283,BOSQUE
76650,South,Texas,IRENE,TX,31.991944,96.871111,HILL
76651,South,Texas,ITALY,TX,32.178508,96.88229,ELLIS
76652,South,Texas,KOPPERL,TX,32.103491,97.542085,BOSQUE
76653,South,Texas,KOSSE,TX,31.314704,96.619475,LIMESTONE
76654,South,Texas,LEROY,TX,31.731389,97.0175,MCLENNAN
76655,South,Texas,LORENA,TX,31.409271,97.230161,MCLENNAN
76656,South,Texas,LOTT,TX,31.192462,97.058143,FALLS
76657,South,Texas,MC GREGOR,TX,31.443099,97.394318,MCLENNAN
76660,South,Texas,MALONE,TX,31.923979,96.890682,HILL
76661,South,Texas,MARLIN,TX,31.303592,96.888942,FALLS
76664,South,Texas,MART,TX,31.545798,96.838133,MCLENNAN
76665,South,Texas,MERIDIAN,TX,31.929022,97.64433,BOSQUE
76666,South,Texas,MERTENS,TX,32.02753,96.898128,HILL
76667,South,Texas,MEXIA,TX,31.678386,96.495186,LIMESTONE
76670,South,Texas,MILFORD,TX,32.148198,96.96115,ELLIS
76671,South,Texas,MORGAN,TX,32.01946,97.560829,BOSQUE
76673,South,Texas,MOUNT CALM,TX,31.757504,96.894393,HILL
76676,South,Texas,PENELOPE,TX,31.855148,96.937164,HILL
76678,South,Texas,PRAIRIE HILL,TX,31.659097,96.809381,LIMESTONE
76679,South,Texas,PURDON,TX,31.948285,96.585619,NAVARRO
76680,South,Texas,REAGAN,TX,31.229713,96.741943,FALLS
76681,South,Texas,RICHLAND,TX,31.901785,96.437262,NAVARRO
76682,South,Texas,RIESEL,TX,31.500247,96.94764,MCLENNAN
76684,South,Texas,ROSS,TX,31.718333,97.118889,MCLENNAN
76685,South,Texas,SATIN,TX,31.346389,97.031389,FALLS
76686,South,Texas,TEHUACANA,TX,31.741111,96.546667,LIMESTONE
76687,South,Texas,THORNTON,TX,31.408326,96.502378,LIMESTONE
76689,South,Texas,VALLEY MILLS,TX,31.659876,97.493461,BOSQUE
76690,South,Texas,WALNUT SPRINGS,TX,32.059268,97.751423,BOSQUE
76691,South,Texas,WEST,TX,31.775385,97.125843,MCLENNAN
76692,South,Texas,WHITNEY,TX,31.959201,97.33495,HILL
76693,South,Texas,WORTHAM,TX,31.786542,96.420208,FREESTONE
76701,South,Texas,WACO,TX,31.552452,97.139608,MCLENNAN
76702,South,Texas,WACO,TX,31.4721,97.2468,MCLENNAN
76703,South,Texas,WACO,TX,31.5517,97.1384,MCLENNAN
76704,South,Texas,WACO,TX,31.575701,97.126742,MCLENNAN
76705,South,Texas,WACO,TX,31.610787,97.094575,MCLENNAN
76706,South,Texas,WACO,TX,31.517086,97.119752,MCLENNAN
76707,South,Texas,WACO,TX,31.552709,97.158824,MCLENNAN
76708,South,Texas,WACO,TX,31.576544,97.178635,MCLENNAN
76710,South,Texas,WACO,TX,31.534981,97.189891,MCLENNAN
76711,South,Texas,WACO,TX,31.519863,97.150254,MCLENNAN
76712,South,Texas,WOODWAY,TX,31.505074,97.231062,MCLENNAN
76714,South,Texas,WACO,TX,31.5283,97.1917,MCLENNAN
76715,South,Texas,WACO,TX,31.6032,97.0796,MCLENNAN
76716,South,Texas,WACO,TX,31.4535,97.0983,MCLENNAN
76795,South,Texas,WACO,TX,31.4721,97.2468,MCLENNAN
76797,South,Texas,WACO,TX,31.5359,97.1918,MCLENNAN
76798,South,Texas,WACO,TX,31.5446,97.1192,MCLENNAN
76799,South,Texas,WACO,TX,31.5359,97.1918,MCLENNAN
76801,South,Texas,BROWNWOOD,TX,31.704658,98.975164,BROWN
76802,South,Texas,EARLY,TX,31.741944,98.945278,BROWN
76803,South,Texas,BROWNWOOD,TX,31.605,99.0146,BROWN
76804,South,Texas,BROWNWOOD,TX,31.605,99.0146,BROWN
76820,South,Texas,ART,TX,30.775419,99.093732,MASON
76821,South,Texas,BALLINGER,TX,31.746836,99.958927,RUNNELS
76823,South,Texas,BANGS,TX,31.768388,99.107657,BROWN
76824,South,Texas,BEND,TX,31.11231,98.482102,SAN SABA
76825,South,Texas,BRADY,TX,31.128304,99.3372,MCCULLOCH
76827,South,Texas,BROOKESMITH,TX,31.517602,99.127729,BROWN
76828,South,Texas,BURKETT,TX,31.998623,99.255258,COLEMAN
76831,South,Texas,CASTELL,TX,30.697429,98.931859,LLANO
76832,South,Texas,CHEROKEE,TX,30.980598,98.66332,SAN SABA
76834,South,Texas,COLEMAN,TX,31.828651,99.427007,COLEMAN
76836,South,Texas,DOOLE,TX,31.415743,99.550605,MCCULLOCH
76837,South,Texas,EDEN,TX,31.219219,99.840658,CONCHO
76841,South,Texas,FORT MC KAVETT,TX,30.82903,100.080928,MENARD
76842,South,Texas,FREDONIA,TX,30.921386,99.12156,MASON
76844,South,Texas,GOLDTHWAITE,TX,31.445769,98.574405,MILLS
76845,South,Texas,GOULDBUSK,TX,31.551075,99.51363,COLEMAN
76848,South,Texas,HEXT,TX,30.881632,99.554008,MENARD
76849,South,Texas,JUNCTION,TX,30.47544,99.74731,KIMBLE
76852,South,Texas,LOHN,TX,31.317297,99.38334,MCCULLOCH
76853,South,Texas,LOMETA,TX,31.216712,98.400553,LAMPASAS
76854,South,Texas,LONDON,TX,30.617101,99.625527,KIMBLE
76855,South,Texas,LOWAKE,TX,31.566111,100.075556,CONCHO
76856,South,Texas,MASON,TX,30.743392,99.226117,MASON
76857,South,Texas,MAY,TX,31.957082,98.965646,BROWN
76858,South,Texas,MELVIN,TX,31.185145,99.5439,MCCULLOCH
76859,South,Texas,MENARD,TX,30.911898,99.784721,MENARD
76861,South,Texas,MILES,TX,31.612052,100.182292,RUNNELS
76862,South,Texas,MILLERSVIEW,TX,31.416745,99.717137,CONCHO
76864,South,Texas,MULLIN,TX,31.574829,98.663542,MILLS
76865,South,Texas,NORTON,TX,31.879498,100.131515,RUNNELS
76866,South,Texas,PAINT ROCK,TX,31.504808,99.913936,CONCHO
76869,South,Texas,PONTOTOC,TX,30.890617,99.021224,MASON
76870,South,Texas,PRIDDY,TX,31.687418,98.501464,MILLS
76871,South,Texas,RICHLAND SPRINGS,TX,31.275317,98.850731,SAN SABA
76872,South,Texas,ROCHELLE,TX,31.300011,99.157229,MCCULLOCH
76873,South,Texas,ROCKWOOD,TX,31.503677,99.374579,COLEMAN
76874,South,Texas,ROOSEVELT,TX,30.532203,99.916501,KIMBLE
76875,South,Texas,ROWENA,TX,31.64355,100.019094,RUNNELS
76877,South,Texas,SAN SABA,TX,31.162678,98.730929,SAN SABA
76878,South,Texas,SANTA ANNA,TX,31.721477,99.321197,COLEMAN
76880,South,Texas,STAR,TX,31.479039,98.415752,MILLS
76882,South,Texas,TALPA,TX,31.803424,99.674679,COLEMAN
76883,South,Texas,TELEGRAPH,TX,30.367365,99.928369,EDWARDS
76884,South,Texas,VALERA,TX,31.77314,99.563962,COLEMAN
76885,South,Texas,VALLEY SPRING,TX,30.836862,98.832541,LLANO
76886,South,Texas,VERIBEST,TX,31.476389,100.259167,TOM GREEN
76887,South,Texas,VOCA,TX,30.995874,99.168203,MCCULLOCH
76888,South,Texas,VOSS,TX,31.639194,99.538536,COLEMAN
76890,South,Texas,ZEPHYR,TX,31.669429,98.818199,BROWN
76901,South,Texas,SAN ANGELO,TX,31.478165,100.481752,TOM GREEN
76902,South,Texas,SAN ANGELO,TX,31.5571,100.5506,TOM GREEN
76903,South,Texas,SAN ANGELO,TX,31.470735,100.438586,TOM GREEN
76904,South,Texas,SAN ANGELO,TX,31.419411,100.480036,TOM GREEN
76905,South,Texas,SAN ANGELO,TX,31.464738,100.390005,TOM GREEN
76906,South,Texas,SAN ANGELO,TX,31.4636,100.4366,TOM GREEN
76908,South,Texas,GOODFELLOW AFB,TX,31.4322,100.4114,TOM GREEN
76909,South,Texas,SAN ANGELO,TX,31.4432,100.4661,TOM GREEN
76930,South,Texas,BARNHART,TX,31.159647,101.191752,IRION
76932,South,Texas,BIG LAKE,TX,31.240592,101.478776,REAGAN
76933,South,Texas,BRONTE,TX,31.878939,100.298765,COKE
76934,South,Texas,CARLSBAD,TX,31.597995,100.627501,TOM GREEN
76935,South,Texas,CHRISTOVAL,TX,31.23461,100.52031,TOM GREEN
76936,South,Texas,ELDORADO,TX,30.86667,100.58894,SCHLEICHER
76937,South,Texas,EOLA,TX,31.429812,100.072892,CONCHO
76939,South,Texas,KNICKERBOCKER,TX,31.266389,100.622778,TOM GREEN
76940,South,Texas,MERETA,TX,31.48632,100.183391,TOM GREEN
76941,South,Texas,MERTZON,TX,31.282884,100.822101,IRION
76943,South,Texas,OZONA,TX,30.716369,101.238802,CROCKETT
76945,South,Texas,ROBERT LEE,TX,31.895091,100.510366,COKE
76949,South,Texas,SILVER,TX,32.048371,100.692229,COKE
76950,South,Texas,SONORA,TX,30.555752,100.630667,SUTTON
76951,South,Texas,STERLING CITY,TX,31.835063,101.001729,STERLING
76953,South,Texas,TENNYSON,TX,31.741667,100.285833,COKE
76955,South,Texas,VANCOURT,TX,31.340417,100.180367,TOM GREEN
76957,South,Texas,WALL,TX,31.369445,100.322132,TOM GREEN
76958,South,Texas,WATER VALLEY,TX,31.6675,100.716667,TOM GREEN
77001,South,Texas,HOUSTON,TX,29.7652,95.3657,HARRIS
77002,South,Texas,HOUSTON,TX,29.759366,95.359361,HARRIS
77003,South,Texas,HOUSTON,TX,29.748903,95.339108,HARRIS
77004,South,Texas,HOUSTON,TX,29.724687,95.362546,HARRIS
77005,South,Texas,HOUSTON,TX,29.717856,95.426261,HARRIS
77006,South,Texas,HOUSTON,TX,29.740899,95.392255,HARRIS
77007,South,Texas,HOUSTON,TX,29.773603,95.403421,HARRIS
77008,South,Texas,HOUSTON,TX,29.799096,95.411797,HARRIS
77009,South,Texas,HOUSTON,TX,29.793558,95.367481,HARRIS
77010,South,Texas,HOUSTON,TX,29.75125,95.356549,HARRIS
77011,South,Texas,HOUSTON,TX,29.741992,95.307262,HARRIS
77012,South,Texas,HOUSTON,TX,29.71491,95.281925,HARRIS
77013,South,Texas,HOUSTON,TX,29.784169,95.230134,HARRIS
77014,South,Texas,HOUSTON,TX,29.979637,95.462497,HARRIS
77015,South,Texas,HOUSTON,TX,29.785287,95.185189,HARRIS
77016,South,Texas,HOUSTON,TX,29.857855,95.303199,HARRIS
77017,South,Texas,HOUSTON,TX,29.686301,95.255485,HARRIS
77018,South,Texas,HOUSTON,TX,29.827166,95.426631,HARRIS
77019,South,Texas,HOUSTON,TX,29.751651,95.40539,HARRIS
77020,South,Texas,HOUSTON,TX,29.775759,95.312101,HARRIS
77021,South,Texas,HOUSTON,TX,29.69538,95.356151,HARRIS
77022,South,Texas,HOUSTON,TX,29.829862,95.376862,HARRIS
77023,South,Texas,HOUSTON,TX,29.724179,95.317777,HARRIS
77024,South,Texas,HOUSTON,TX,29.76958,95.520063,HARRIS
77025,South,Texas,HOUSTON,TX,29.688897,95.434107,HARRIS
77026,South,Texas,HOUSTON,TX,29.797168,95.328775,HARRIS
77027,South,Texas,HOUSTON,TX,29.739571,95.446032,HARRIS
77028,South,Texas,HOUSTON,TX,29.829657,95.287886,HARRIS
77029,South,Texas,HOUSTON,TX,29.760326,95.254861,HARRIS
77030,South,Texas,HOUSTON,TX,29.70372,95.40619,HARRIS
77031,South,Texas,HOUSTON,TX,29.658144,95.541281,HARRIS
77032,South,Texas,HOUSTON,TX,29.93676,95.329883,HARRIS
77033,South,Texas,HOUSTON,TX,29.668566,95.338157,HARRIS
77034,South,Texas,HOUSTON,TX,29.636395,95.221615,HARRIS
77035,South,Texas,HOUSTON,TX,29.651833,95.485368,HARRIS
77036,South,Texas,HOUSTON,TX,29.698447,95.540464,HARRIS
77037,South,Texas,HOUSTON,TX,29.889161,95.393515,HARRIS
77038,South,Texas,HOUSTON,TX,29.91956,95.438601,HARRIS
77039,South,Texas,HOUSTON,TX,29.906731,95.33338,HARRIS
77040,South,Texas,HOUSTON,TX,29.879613,95.529969,HARRIS
77041,South,Texas,HOUSTON,TX,29.860187,95.581663,HARRIS
77042,South,Texas,HOUSTON,TX,29.740446,95.558895,HARRIS
77043,South,Texas,HOUSTON,TX,29.805181,95.560734,HARRIS
77044,South,Texas,HOUSTON,TX,29.863485,95.19757,HARRIS
77045,South,Texas,HOUSTON,TX,29.629717,95.438166,HARRIS
77046,South,Texas,HOUSTON,TX,29.73279,95.431845,HARRIS
77047,South,Texas,HOUSTON,TX,29.625443,95.374993,HARRIS
77048,South,Texas,HOUSTON,TX,29.632097,95.341606,HARRIS
77049,South,Texas,HOUSTON,TX,29.823471,95.184815,HARRIS
77050,South,Texas,HOUSTON,TX,29.901456,95.284837,HARRIS
77051,South,Texas,HOUSTON,TX,29.65792,95.368763,HARRIS
77052,South,Texas,HOUSTON,TX,29.7577,95.361,HARRIS
77053,South,Texas,HOUSTON,TX,29.596156,95.458709,FORT BEND
77054,South,Texas,HOUSTON,TX,29.685209,95.401677,HARRIS
77055,South,Texas,HOUSTON,TX,29.797064,95.495787,HARRIS
77056,South,Texas,HOUSTON,TX,29.744584,95.468282,HARRIS
77057,South,Texas,HOUSTON,TX,29.74217,95.490253,HARRIS
77058,South,Texas,HOUSTON,TX,29.574787,95.057413,HARRIS
77059,South,Texas,HOUSTON,TX,29.597493,95.113354,HARRIS
77060,South,Texas,HOUSTON,TX,29.933462,95.398061,HARRIS
77061,South,Texas,HOUSTON,TX,29.665221,95.278987,HARRIS
77062,South,Texas,HOUSTON,TX,29.572084,95.130292,HARRIS
77063,South,Texas,HOUSTON,TX,29.734843,95.522039,HARRIS
77064,South,Texas,HOUSTON,TX,29.918981,95.556894,HARRIS
77065,South,Texas,HOUSTON,TX,29.931933,95.61063,HARRIS
77066,South,Texas,HOUSTON,TX,29.961027,95.494717,HARRIS
77067,South,Texas,HOUSTON,TX,29.954717,95.452158,HARRIS
77068,South,Texas,HOUSTON,TX,30.006867,95.489661,HARRIS
77069,South,Texas,HOUSTON,TX,29.986292,95.520827,HARRIS
77070,South,Texas,HOUSTON,TX,29.978099,95.58027,HARRIS
77071,South,Texas,HOUSTON,TX,29.651838,95.517554,HARRIS
77072,South,Texas,HOUSTON,TX,29.699026,95.586155,HARRIS
77073,South,Texas,HOUSTON,TX,30.019767,95.408671,HARRIS
77074,South,Texas,HOUSTON,TX,29.689601,95.510588,HARRIS
77075,South,Texas,HOUSTON,TX,29.622276,95.259983,HARRIS
77076,South,Texas,HOUSTON,TX,29.85801,95.383442,HARRIS
77077,South,Texas,HOUSTON,TX,29.747656,95.602991,HARRIS
77078,South,Texas,HOUSTON,TX,29.849724,95.258208,HARRIS
77079,South,Texas,HOUSTON,TX,29.773759,95.597993,HARRIS
77080,South,Texas,HOUSTON,TX,29.815854,95.522986,HARRIS
77081,South,Texas,HOUSTON,TX,29.711926,95.484531,HARRIS
77082,South,Texas,HOUSTON,TX,29.722283,95.628533,HARRIS
77083,South,Texas,HOUSTON,TX,29.694709,95.651098,HARRIS
77084,South,Texas,HOUSTON,TX,29.844022,95.662329,HARRIS
77085,South,Texas,HOUSTON,TX,29.621787,95.481945,HARRIS
77086,South,Texas,HOUSTON,TX,29.922667,95.493868,HARRIS
77087,South,Texas,HOUSTON,TX,29.687579,95.301062,HARRIS
77088,South,Texas,HOUSTON,TX,29.881694,95.453877,HARRIS
77089,South,Texas,HOUSTON,TX,29.593978,95.221786,HARRIS
77090,South,Texas,HOUSTON,TX,30.016673,95.447002,HARRIS
77091,South,Texas,HOUSTON,TX,29.853448,95.443521,HARRIS
77092,South,Texas,HOUSTON,TX,29.832391,95.472031,HARRIS
77093,South,Texas,HOUSTON,TX,29.861661,95.340286,HARRIS
77094,South,Texas,HOUSTON,TX,29.770536,95.710742,HARRIS
77095,South,Texas,HOUSTON,TX,29.894115,95.648082,HARRIS
77096,South,Texas,HOUSTON,TX,29.672205,95.486066,HARRIS
77097,South,Texas,HOUSTON,TX,29.7652,95.3657,HARRIS
77098,South,Texas,HOUSTON,TX,29.734987,95.411778,HARRIS
77099,South,Texas,HOUSTON,TX,29.670869,95.586613,HARRIS
77201,South,Texas,HOUSTON,TX,29.7652,95.3657,HARRIS
77202,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77203,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77204,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77205,South,Texas,HOUSTON,TX,29.982,95.3427,HARRIS
77206,South,Texas,HOUSTON,TX,29.8267,95.4259,HARRIS
77207,South,Texas,HOUSTON,TX,29.6858,95.3031,HARRIS
77208,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77209,South,Texas,HOUSTON,TX,29.6198,95.1882,HARRIS
77210,South,Texas,HOUSTON,TX,29.7652,95.3657,HARRIS
77212,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77213,South,Texas,HOUSTON,TX,29.7857,95.2183,HARRIS
77215,South,Texas,HOUSTON,TX,29.7351,95.5202,HARRIS
77216,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77217,South,Texas,HOUSTON,TX,29.6761,95.2478,HARRIS
77218,South,Texas,HOUSTON,TX,29.7848,95.6749,HARRIS
77219,South,Texas,HOUSTON,TX,29.7526,95.4042,HARRIS
77220,South,Texas,HOUSTON,TX,29.7728,95.312,HARRIS
77221,South,Texas,HOUSTON,TX,29.7037,95.355,HARRIS
77222,South,Texas,HOUSTON,TX,29.8299,95.3763,HARRIS
77223,South,Texas,HOUSTON,TX,29.7273,95.3206,HARRIS
77224,South,Texas,HOUSTON,TX,29.763,95.363,HARRIS
77225,South,Texas,HOUSTON,TX,29.6925,95.4174,HARRIS
77226,South,Texas,HOUSTON,TX,29.7939,95.3415,HARRIS
77227,South,Texas,HOUSTON,TX,29.7392,95.4365,HARRIS
